user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,order_Id,visited_At,completed_At,
norway22168,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,6,0.17,"0,0,0,0,0,1",978,2023-04-04 16:44:21.953,2023-04-04 16:48:56.073,
norway22175,Strings,Coding,first_half,0,5,0,"0,0,0,0,0",979,2023-04-04 17:33:21.755,#N/A,
norway22175,If-Else,Coding,twoAsOne,1,7,0.14,"0,0,0,0,0,0,1",980,2023-04-04 17:43:41.154,2023-04-12 10:36:06.647,
norway22144,While Loops,Coding,while3_coding,1,1,1,1,981,2023-04-04 19:25:28.614,2023-04-04 19:25:46.415,
norway22144,While Loops,Coding,while4_coding,1,2,0.5,"0,1",982,2023-04-04 19:25:52.306,2023-04-04 19:26:23.695,
norway22144,While Loops,Coding,while5_coding,1,3,0.33,"0,0,1",983,2023-04-04 19:26:24.461,2023-04-04 19:27:20.736,
norway22144,While Loops,Coding,smallest_integer,1,6,0.17,"0,0,0,0,0,1",984,2023-04-04 19:27:20.974,2023-04-04 19:27:55.808,
norway22144,For Loops,Coding,for1_coding,1,1,1,1,985,2023-04-04 19:32:21.136,2023-04-04 19:32:54.487,
norway22144,For Loops,Coding,for2_coding,1,2,0.5,"0,1",986,2023-04-04 19:32:54.361,2023-04-04 19:33:18.508,
norway22144,For Loops,Coding,for3_coding,1,1,1,1,987,2023-04-04 19:33:19.5,2023-04-04 19:33:35.753,
norway22144,For Loops,Coding,for4_coding,1,4,0.25,"0,0,0,1",988,2023-04-04 19:33:41.593,2023-04-04 19:34:02.158,
norway22144,For Loops,Coding,sum_square_difference,1,3,0.33,"0,0,1",989,2023-04-04 19:34:02.106,2023-04-04 19:34:31.627,
norway22144,For Loops,Coding,largest_prime_factor,1,4,0.25,"0,0,0,1",990,2023-04-04 19:34:55.039,2023-04-04 19:35:18.689,
norway22144,Objects and Classes,Coding,object_classes_1,1,1,1,1,991,2023-04-04 19:41:10.828,2023-04-04 19:41:31.666,
norway22144,Objects and Classes,Coding,object_classes_2,1,2,0.5,"0,1",992,2023-04-04 19:41:31.379,2023-04-04 19:41:53.634,
norway22144,Objects and Classes,Coding,object_classes_3,1,1,1,1,993,2023-04-04 19:41:53.098,2023-04-04 19:42:08.436,
norway22144,Objects and Classes,Coding,object_classes_4,1,1,1,1,994,2023-04-04 19:42:11.387,2023-04-04 19:42:25.08,
norway22144,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,4,0.25,"0,0,0,1",995,2023-04-04 19:54:10.517,2023-04-04 19:54:58.164,
norway22144,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,2,0.5,"0,1",996,2023-04-04 19:54:59.088,2023-04-04 19:55:28.364,
norway22144,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,997,2023-04-04 19:55:28.272,2023-04-04 19:55:46.416,
norway22152,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",998,2023-04-04 19:59:29.44,2023-04-04 20:01:05.112,
norway22152,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,999,2023-04-04 20:01:05.525,2023-04-04 20:03:42.46,
norway22152,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,1000,2023-04-04 20:03:43.708,2023-04-04 20:05:18.478,
norway22152,Inheritance,Coding,inheritance_1,1,2,0.5,"0,1",1001,2023-04-04 20:14:10.596,2023-04-04 20:16:50.684,
norway22152,Inheritance,Coding,inheritance_2,1,1,1,1,1002,2023-04-04 20:16:52.66,2023-04-04 20:20:41.361,
norway22158,Inheritance,Coding,inheritance_1,1,1,1,1,1003,2023-04-04 20:41:32.956,2023-04-04 20:47:10.374,
norway22167,Variables and Operations,Coding,second_in_days,1,7,0.29,"0,0,0,0,0,1,1",1004,2023-04-04 20:56:19.071,2023-04-04 20:59:23.538,
norway22167,Variables and Operations,Coding,rectangle_perimeter,1,5,0.4,"0,0,0,1,1",1005,2023-04-04 20:59:31.646,2023-04-04 21:02:37.704,
norway22167,Variables and Operations,Coding,days_to_week_conversion,1,4,0.5,"0,0,1,1",1006,2023-04-04 21:02:42.919,2023-04-05 01:01:39.246,
norway22167,If-Else,Coding,sortaSum,1,5,0.4,"0,0,0,1,1",1007,2023-04-04 21:05:30.602,2023-04-05 00:28:21.154,
norway22101,Variables and Operations,Coding,second_in_days,0,5,0,"0,0,0,0,0",1008,2023-04-04 23:16:27.772,#N/A,0
norway22101,Arrays,Coding,arrays_1,1,2,0.5,"0,1",1009,2023-04-04 23:27:33.076,2023-04-04 23:29:07.818,
norway22101,Arrays,Coding,arrays_2,1,2,0.5,"0,1",1010,2023-04-04 23:29:09.186,2023-04-04 23:30:57.157,
norway22101,Arrays,Coding,fixing_order_of_numbers,1,5,0.2,"0,0,0,0,1",1011,2023-04-04 23:30:59.299,2023-04-04 23:52:36.621,
norway22109,If-Else,Coding,sortaSum,0,6,0,"0,0,0,0,0,0",1012,2023-04-04 23:32:31.594,#N/A,
norway22101,Arrays,Coding,array_4,1,2,0.5,"0,1",1013,2023-04-04 23:34:26.026,2023-04-04 23:35:19.929,
norway22101,If-Else,Coding,sortaSum,0,23,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1014,2023-04-04 23:42:17.999,#N/A,
norway22109,If-Else,Coding,twoAsOne,0,4,0,"0,0,0,0",1015,2023-04-04 23:42:31.405,#N/A,
norway22109,Strings,Coding,first_last_swap,0,10,0,"0,0,0,0,0,0,0,0,0,0",1016,2023-04-04 23:48:20.925,#N/A,
norway22109,Arrays,Coding,arrays_1,1,1,1,1,1017,2023-04-04 23:58:19.406,2023-04-04 23:59:00.17,
norway22109,Arrays,Coding,arrays_2,0,2,0,0,1018,2023-04-04 23:59:01.165,#N/A,
norway22101,While Loops,Coding,while1_coding,0,17,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1019,2023-04-04 23:59:26.413,#N/A,
norway22109,Arrays,Coding,arrays_3,1,2,0.5,"0,1",1020,2023-04-05 00:00:02.844,2023-04-05 00:01:34.529,
norway22101,ArrayLists,Coding,array_lst_1,1,2,0.5,"0,1",1021,2023-04-05 00:00:48.62,2023-04-05 00:01:59.766,
norway22101,Inheritance,Coding,inheritance_1,0,8,0,"0,0,0,0,0,0,0,0",1022,2023-04-05 00:03:57.698,#N/A,
norway22109,Variables and Operations,Coding,second_in_days,0,2,0,0,1023,2023-04-05 00:12:12.584,#N/A,
norway22109,For Loops,Coding,for1_coding,0,3,0,"0,0,0",1024,2023-04-05 00:14:28.51,#N/A,
norway22101,Objects and Classes,Coding,object_classes_1,1,2,0.5,"0,1",1025,2023-04-05 00:14:29.351,2023-04-05 00:15:44.178,
norway22101,Objects and Classes,Coding,object_classes_2,0,4,0,"0,0,0,0",1026,2023-04-05 00:15:44.884,#N/A,
norway22109,Boolean Expressions,Coding,love6,0,5,0,"0,0,0,0,0",1027,2023-04-05 00:16:08.976,#N/A,
norway22101,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",1028,2023-04-05 00:17:44.476,2023-04-05 00:18:25.776,
norway22109,Arrays,Coding,fixing_order_of_numbers,1,3,0.33,"0,0,1",1029,2023-04-05 00:18:16.639,2023-04-05 00:20:28.305,
norway22101,Strings,Coding,first_half,0,4,0,"0,0,0,0",1030,2023-04-05 00:18:37.861,#N/A,
norway22109,Arrays,Coding,array_4,1,3,0.33,"0,0,1",1031,2023-04-05 00:20:28.766,2023-04-05 00:22:53.023,
norway22147,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",1032,2023-04-05 00:22:59.199,2023-04-05 00:55:17.002,
norway22109,Objects and Classes,Coding,object_classes_1,1,1,1,1,1033,2023-04-05 00:23:18.124,2023-04-05 00:23:59.298,
norway22109,Objects and Classes,Coding,object_classes_4,1,1,1,1,1034,2023-04-05 00:24:06.033,2023-04-05 00:24:41.278,
norway22109,Objects and Classes,Coding,object_classes_3,0,2,0,0,1035,2023-04-05 00:24:42.871,#N/A,
norway22101,Nested Loops,Coding,nested_loops_1,1,2,0.5,"0,1",1036,2023-04-05 00:26:08.308,2023-04-05 00:27:24.709,
norway22109,Objects and Classes,Coding,object_classes_2,0,1,0,0,1037,2023-04-05 00:26:47.791,#N/A,
norway22109,Inheritance,Coding,inheritance_1,1,1,1,1,1038,2023-04-05 00:29:08.816,2023-04-05 00:30:14.264,
norway22109,Inheritance,Coding,inheritance_2,1,1,1,1,1039,2023-04-05 00:30:15.026,2023-04-05 00:30:59.739,
norway22101,For Loops,Coding,for1_coding,0,2,0,0,1040,2023-04-05 00:30:46.152,#N/A,
norway22109,ArrayLists,Coding,array_lst_1,1,4,0.5,"1,0,0,1",1041,2023-04-05 00:31:47.41,2023-04-05 00:32:44.152,
norway22147,ArrayLists,Coding,array_lst_1,1,3,0.33,"0,0,1",1042,2023-04-05 00:40:35.982,2023-04-05 01:29:05.316,
norway22147,Objects and Classes,Coding,object_classes_2,1,9,0.11,"0,0,0,0,0,0,0,0,1",1043,2023-04-05 01:42:42.318,2023-04-05 02:02:49.2,
norway22181,Strings,Coding,first_half,1,2,0.5,"0,1",1044,2023-04-05 09:23:44.193,2023-04-05 09:26:08.232,
norway22181,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,2,0.5,"0,1",1045,2023-04-05 09:26:15.633,2023-04-05 09:32:03.074,
norway22181,Strings,Coding,end_characters,1,1,1,1,1046,2023-04-05 09:32:57.496,2023-04-05 09:34:19.676,
norway22128,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,5,0.2,"0,0,0,0,1",1047,2023-04-05 09:34:53.534,2023-04-05 17:10:40.523,
norway22128,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,13,0.08,"0,0,0,0,0,0,0,0,0,0,0,0,1",1048,2023-04-05 09:35:13.021,2023-04-05 15:02:34.634,
norway22128,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,21,0.05,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",1049,2023-04-05 09:35:37.542,2023-04-05 17:29:46.49,
norway22157,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,1050,2023-04-05 09:38:14.371,2023-04-05 09:41:51.664,
norway22181,Boolean Expressions,Coding,in_order,1,1,1,1,1051,2023-04-05 09:44:11.479,2023-04-05 09:47:02.179,
norway22181,Boolean Expressions,Coding,squirrel_play,1,5,0.2,"0,0,0,0,1",1052,2023-04-05 09:47:02.839,2023-04-05 09:52:19.259,
norway22141,Arrays,Coding,arrays_2,1,1,1,1,1053,2023-04-05 09:47:43.108,2023-04-05 09:48:43.9,
norway22141,Arrays,Coding,arrays_3,1,1,1,1,1054,2023-04-05 09:48:44.675,2023-04-05 09:49:19.864,
norway22141,Arrays,Coding,array_4,1,1,1,1,1055,2023-04-05 09:49:41.252,2023-04-05 09:50:18.439,
norway22141,Arrays,Coding,fixing_order_of_numbers,1,1,1,1,1056,2023-04-05 09:50:18.467,2023-04-05 09:50:52.683,
norway22181,Objects and Classes,Coding,object_classes_1,1,7,0.14,"0,0,0,0,0,0,1",1057,2023-04-05 09:55:39.29,2023-04-05 10:01:46.205,
norway22141,For Loops,Coding,for1_coding,1,1,1,1,1058,2023-04-05 10:00:13.982,2023-04-05 10:01:18.263,
norway22141,For Loops,Coding,for2_coding,1,1,1,1,1059,2023-04-05 10:01:18.945,2023-04-05 10:01:53.436,
norway22181,Objects and Classes,Coding,object_classes_2,1,4,0.25,"0,0,0,1",1060,2023-04-05 10:01:48.407,2023-04-05 10:07:08.959,
norway22141,For Loops,Coding,for3_coding,1,1,1,1,1061,2023-04-05 10:01:53.887,2023-04-05 10:02:13.029,
norway22141,For Loops,Coding,for4_coding,1,1,1,1,1062,2023-04-05 10:02:14.562,2023-04-05 10:02:36.143,
norway22157,Nested Loops,Coding,nested_loops_1,1,4,0.25,"0,0,0,1",1063,2023-04-05 10:06:17.807,2023-04-05 10:11:42.142,
norway22141,Objects and Classes,Coding,object_classes_3,1,1,1,1,1064,2023-04-05 10:09:31.358,2023-04-05 10:10:30.331,
norway22141,Objects and Classes,Coding,object_classes_4,1,1,1,1,1065,2023-04-05 10:10:34.201,2023-04-05 10:11:14.539,
norway22181,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",1066,2023-04-05 10:10:56.332,2023-04-05 10:11:45.334,
norway22157,Nested Loops,Coding,nested_loops_2,1,1,1,1,1067,2023-04-05 10:11:42.535,2023-04-05 10:14:50.856,
norway22181,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,4,0.25,"0,0,0,1",1068,2023-04-05 10:11:54.647,2023-04-05 10:15:30.778,
norway22141,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,1069,2023-04-05 10:12:43.771,2023-04-05 10:13:58.232,
norway22141,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,1070,2023-04-05 10:13:58.531,2023-04-05 10:14:20.865,
norway22157,Nested Loops,Coding,symmetrical_array,0,12,0,"0,0,0,0,0,0,0,0,0,0,0,0",1071,2023-04-05 10:14:50.773,#N/A,
norway22181,ArrayLists,Coding,array_lst_1,1,2,0.5,"0,1",1072,2023-04-05 10:15:53.262,2023-04-05 10:19:52.61,
norway22182,Variables and Operations,Coding,second_in_days,1,1,1,1,1073,2023-04-05 10:25:40.619,2023-04-05 15:24:51.057,
norway22128,Objects and Classes,Coding,object_classes_2,1,28,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1",1074,2023-04-05 10:39:22.603,#N/A,
norway22128,Objects and Classes,Coding,object_classes_3,0,1,0,0,1075,2023-04-05 10:52:33.061,#N/A,
norway22168,ArrayLists,Coding,array_lst_1,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",1076,2023-04-05 11:16:46.968,2023-04-05 11:28:56.822,
norway22168,Inheritance,Coding,inheritance_1,1,1,1,1,1077,2023-04-05 11:48:44.61,2023-04-05 11:52:35.185,
norway22168,Inheritance,Coding,inheritance_2,1,2,0.5,"0,1",1078,2023-04-05 11:52:38.374,2023-04-05 12:01:42.075,
norway22167,Variables and Operations,Coding,percentage_correctness,1,1,1,1,1079,2023-04-05 11:57:39.863,2023-04-05 12:06:02.632,
norway22167,Boolean Expressions,Coding,love6,1,3,0.33,"0,0,1",1080,2023-04-05 12:29:06.342,2023-04-05 12:44:58.06,
norway22167,Objects and Classes,Coding,object_classes_1,1,8,0.12,"0,0,0,0,0,0,0,1",1081,2023-04-05 12:51:48.436,2023-04-05 13:21:32.692,
norway22167,Objects and Classes,Coding,object_classes_2,1,3,0.33,"0,0,1",1082,2023-04-05 13:05:36.553,2023-04-05 13:07:33.308,
norway22167,Objects and Classes,Coding,object_classes_3,1,1,1,1,1083,2023-04-05 13:21:36.315,2023-04-05 13:23:33.617,
norway22167,Strings,Coding,non_start,1,1,1,1,1084,2023-04-05 13:24:45.458,2023-04-05 13:33:26.831,
norway22147,Objects and Classes,Coding,object_classes_3,1,3,0.33,"0,0,1",1085,2023-04-05 13:36:41.969,#N/A,
norway22126,Boolean Expressions,Coding,is_special,1,1,1,1,1086,2023-04-05 13:46:48.165,2023-04-05 14:34:29.512,
norway22167,Inheritance,Coding,inheritance_1,1,1,1,1,1087,2023-04-05 13:53:38.667,2023-04-05 13:55:36.515,
norway22126,Arrays,Coding,arrays_3,1,1,1,1,1088,2023-04-05 14:12:50.378,2023-04-05 14:14:02.854,
norway22126,Nested Loops,Coding,nested_loops_1,1,1,1,1,1089,2023-04-05 14:18:51.87,2023-04-05 14:20:19.892,
norway22126,Nested Loops,Coding,nested_loops_2,1,1,1,1,1090,2023-04-05 14:20:24.927,2023-04-05 14:20:49.002,
norway22126,Boolean Expressions,Coding,check_start_end_character,1,1,1,1,1091,2023-04-05 14:34:30.166,2023-04-05 14:35:19.902,
norway22126,Nested Loops,Coding,symmetrical_array,1,1,1,1,1092,2023-04-05 14:44:01.757,2023-04-05 14:44:50.773,
norway22126,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",1093,2023-04-05 14:55:04.102,2023-04-05 14:56:05.315,
norway22126,While Loops,Coding,while3_coding,1,1,1,1,1094,2023-04-05 15:06:54.13,2023-04-05 17:17:02.506,
norway22178,Variables and Operations,Coding,second_in_days,1,3,0.67,"2000,1,1",1095,2023-04-05 15:09:36.872,2023-04-05 15:11:10.281,
norway22178,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,1096,2023-04-05 15:11:10.922,2023-04-05 15:12:48.188,
norway22128,While Loops,Coding,while2_coding,1,1,1,1,1097,2023-04-05 15:11:31.693,2023-04-05 15:25:01.852,
norway22178,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,1098,2023-04-05 15:12:48.811,2023-04-05 15:13:45.315,
norway22178,Variables and Operations,Coding,percentage_correctness,1,1,1,1,1099,2023-04-05 15:13:45.865,2023-04-05 15:14:36.916,
norway22178,Variables and Operations,Coding,compute_average,1,1,1,1,1100,2023-04-05 15:14:37.338,2023-04-05 15:15:30.998,
norway22182,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,1101,2023-04-05 15:24:57.186,2023-04-05 15:26:09.088,
norway22182,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,1102,2023-04-05 15:26:11.87,2023-04-05 15:28:24.946,
norway22126,If-Else,Coding,greenTicket,1,1,1,1,1103,2023-04-05 15:33:44.511,2023-04-05 15:36:26.316,
norway22126,If-Else,Coding,without2,1,1,1,1,1104,2023-04-05 15:36:26.142,2023-04-05 15:38:30.654,
norway22126,If-Else,Coding,in1To10,1,1,1,1,1105,2023-04-05 15:38:30.559,2023-04-05 15:39:04.819,
norway22182,Arrays,Coding,arrays_1,0,5,0,"0,0,0,0,0",1106,2023-04-05 15:41:52.58,#N/A,
norway22126,For Loops,Coding,for1_coding,1,1,1,1,1107,2023-04-05 16:02:19.362,2023-04-05 16:03:00.844,
norway22126,For Loops,Coding,for2_coding,1,1,1,1,1108,2023-04-05 16:03:00.835,2023-04-05 16:03:30.94,
norway22155,Variables and Operations,Coding,compute_average,1,13,0.15,"0,0,0,0,0,0,0,0,0,0,0,1,1",1109,2023-04-05 16:03:19.907,#N/A,
norway22126,For Loops,Coding,for3_coding,1,1,1,1,1110,2023-04-05 16:03:31.793,2023-04-05 16:04:10.918,
norway22126,For Loops,Coding,for4_coding,1,1,1,1,1111,2023-04-05 16:04:33.724,2023-04-05 16:04:55.679,
norway22126,For Loops,Coding,largest_palindrome_product,1,1,1,1,1112,2023-04-05 16:04:58.518,2023-04-05 16:05:33.127,
norway22155,Variables and Operations,Coding,percentage_correctness,0,7,0,"0,0,0,0,0,0,0",1113,2023-04-05 16:11:03.062,#N/A,
norway22155,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,1114,2023-04-05 16:11:05.218,2023-04-05 16:36:27.543,
norway22155,Variables and Operations,Coding,days_to_week_conversion,1,2,0.5,"0,1",1115,2023-04-05 16:11:07.507,2023-04-05 16:30:42.319,
norway22155,Variables and Operations,Coding,second_in_days,1,2,0.5,"0,1",1116,2023-04-05 16:11:17.058,#N/A,
norway22182,If-Else,Coding,twoAsOne,1,1,1,1,1117,2023-04-05 16:17:37.72,2023-04-05 16:58:01.861,
norway22182,If-Else,Coding,sortaSum,1,24,0.04,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",1118,2023-04-05 16:21:24.113,#N/A,
norway22178,Strings,Coding,first_half,1,1,1,1,1119,2023-04-05 16:47:27.445,2023-04-05 16:50:32.168,
norway22128,Arrays,Coding,arrays_2,1,2,0.5,"0,1",1120,2023-04-05 16:49:02.871,2023-04-05 16:55:36.897,
norway22155,Strings,Coding,first_half,1,5,0.2,"0,0,0,0,1",1121,2023-04-05 16:49:28.535,#N/A,
norway22155,Strings,Coding,non_start,1,1,1,1,1122,2023-04-05 16:49:30.7,#N/A,
norway22155,Strings,Coding,make_out_word,1,1,1,1,1123,2023-04-05 16:49:33.351,#N/A,
norway22155,Strings,Coding,repeat_last_char,1,6,0.17,"0,0,0,0,0,1",1124,2023-04-05 16:49:35.211,#N/A,
norway22155,Strings,Coding,first_last_swap,1,4,0.25,"0,0,0,1",1125,2023-04-05 16:49:36.973,2023-04-05 21:43:38.882,
norway22155,Strings,Coding,end_characters,1,13,0.08,"0,0,0,0,0,0,0,0,0,0,0,0,1",1126,2023-04-05 16:49:38.676,2023-04-05 21:44:38.143,
norway22155,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,10,0,"0,0,0,0,0,0,0,0,0,0",1127,2023-04-05 16:49:40.333,#N/A,
norway22178,Strings,Coding,non_start,1,1,1,1,1128,2023-04-05 16:50:32.522,2023-04-05 16:52:07.09,
norway22178,Strings,Coding,make_out_word,1,1,1,1,1129,2023-04-05 16:52:08.401,2023-04-05 16:52:57.583,
norway22178,Strings,Coding,repeat_last_char,1,1,1,1,1130,2023-04-05 16:52:58.282,2023-04-05 16:54:34.274,
norway22178,Strings,Coding,first_last_swap,1,1,1,1,1131,2023-04-05 16:54:34.568,2023-04-05 16:56:10.429,
norway22178,Strings,Coding,end_characters,1,2,0.5,"0,1",1132,2023-04-05 16:56:09.221,2023-04-05 16:57:31.585,
norway22182,If-Else,Coding,greenTicket,1,1,1,1,1133,2023-04-05 16:58:01.492,2023-04-05 17:00:53.937,
norway22178,If-Else,Coding,sortaSum,1,1,1,1,1134,2023-04-05 17:00:28.603,2023-04-05 17:01:55.36,
norway22182,Objects and Classes,Coding,object_classes_1,1,5,0.2,"0,0,0,0,1",1135,2023-04-05 17:01:32.9,2023-04-05 17:05:16.103,
norway22167,Objects and Classes,Coding,object_classes_4,1,7,0.14,"0,0,0,0,0,0,1",1136,2023-04-05 17:02:03.473,2023-04-05 17:06:25.263,
norway22182,Objects and Classes,Coding,object_classes_2,1,5,0.2,"0,0,0,0,1",1137,2023-04-05 17:05:17.528,2023-04-05 17:25:47.877,
norway22126,While Loops,Coding,while4_coding,1,1,1,1,1138,2023-04-05 17:17:06.977,2023-04-05 17:19:08.536,
norway22178,Objects and Classes,Coding,object_classes_1,1,1,1,1,1139,2023-04-05 17:17:33.175,2023-04-05 17:21:04.939,
norway22126,While Loops,Coding,while5_coding,1,1,1,1,1140,2023-04-05 17:19:18.686,2023-04-05 17:20:31.845,
norway22178,Objects and Classes,Coding,object_classes_2,1,1,1,1,1141,2023-04-05 17:21:05.961,2023-04-05 17:23:47.317,
norway22178,Objects and Classes,Coding,object_classes_3,1,28,0.04,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",1142,2023-04-05 17:23:47.441,2023-04-05 18:39:47.381,
norway22182,Objects and Classes,Coding,object_classes_3,1,5,0.2,"0,0,0,0,1",1143,2023-04-05 17:25:54.304,#N/A,
norway22178,Objects and Classes,Coding,object_classes_4,1,2,0.5,"0,1",1144,2023-04-05 17:29:07.044,2023-04-05 17:34:21.733,
norway22126,Inheritance,Coding,inheritance_2,1,1,1,1,1145,2023-04-05 17:36:48.2,2023-04-05 17:42:16.529,
norway22167,For Loops,Coding,for1_coding,1,1,1,1,1146,2023-04-05 17:40:30.681,2023-04-05 17:43:10.603,
norway22182,Objects and Classes,Coding,object_classes_4,1,8,0.12,"0,0,0,0,0,0,0,1",1147,2023-04-05 17:40:40.784,2023-04-05 17:49:16.392,
norway22178,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,4,0.25,"0,0,0,1",1148,2023-04-05 17:43:27.414,2023-04-05 17:51:01.055,
norway22167,If-Else,Coding,twoAsOne,1,1,1,1,1149,2023-04-05 17:56:35.413,2023-04-05 17:58:44.254,
norway22182,Inheritance,Coding,inheritance_1,1,7,0.14,"0,0,0,0,0,0,1",1150,2023-04-05 18:11:10.726,2023-04-05 18:22:08.249,
norway22178,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,1151,2023-04-05 18:26:25.275,2023-04-05 18:30:12.673,
norway22167,For Loops,Coding,for2_coding,1,1,1,1,1152,2023-04-05 18:39:53.987,2023-04-05 18:42:37.684,
norway22101,Arrays,Coding,arrays_3,1,1,1,1,1153,2023-04-05 18:58:25.3,2023-04-05 19:00:15.533,
norway22160,Arrays,Coding,arrays_1,1,1,1,1,1154,2023-04-05 19:34:13.325,2023-04-05 19:35:30.831,
norway22160,While Loops,Coding,while1_coding,0,2,0,0,1155,2023-04-05 19:39:23.152,#N/A,
norway22128,Variables and Operations,Coding,compute_average,1,1,1,1,1156,2023-04-05 19:43:26.152,#N/A,
norway22160,Boolean Expressions,Coding,love6,1,1,1,1,1157,2023-04-05 19:46:43.671,2023-04-05 19:48:51.997,
norway22160,Boolean Expressions,Coding,is_special,0,3,0,"0,0,0",1158,2023-04-05 19:49:22.638,#N/A,
norway22160,ArrayLists,Coding,array_lst_1,0,1,0,0,1159,2023-04-05 19:51:31.369,#N/A,
norway22160,Strings,Coding,first_half,0,2,0,0,1160,2023-04-05 19:52:31.407,#N/A,
norway22160,Strings,Coding,first_last_swap,0,1,0,0,1161,2023-04-05 19:59:15.22,#N/A,
norway22160,Objects and Classes,Coding,object_classes_1,0,5,0,"0,0,0,0,0",1162,2023-04-05 20:01:27.531,#N/A,
norway22160,Nested Loops,Coding,nested_loops_1,1,1,1,1,1163,2023-04-05 20:06:20.714,2023-04-05 20:08:03.199,
norway22160,Nested Loops,Coding,nested_loops_2,1,1,1,1,1164,2023-04-05 20:08:27.142,2023-04-05 20:08:59.102,
norway22118,Objects and Classes,Coding,object_classes_1,1,4,0.25,"0,0,0,1",1165,2023-04-05 20:09:49.511,2023-04-05 20:14:08.858,
norway22118,Objects and Classes,Coding,object_classes_2,1,1,1,1,1166,2023-04-05 20:14:10.103,#N/A,
norway22118,Objects and Classes,Coding,object_classes_3,1,1,1,1,1167,2023-04-05 20:14:10.775,#N/A,
norway22118,Objects and Classes,Coding,object_classes_4,1,1,1,1,1168,2023-04-05 20:14:12.853,2023-04-05 20:21:39.167,
norway22118,ArrayLists,Coding,array_lst_1,1,1,1,1,1169,2023-04-05 20:22:17.458,2023-04-05 20:24:29.97,
norway22118,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,1,1,1,1170,2023-04-05 20:24:41.439,2023-04-05 20:25:28.016,
norway22118,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,1171,2023-04-05 20:25:28.741,2023-04-05 20:26:10.772,
norway22118,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,1172,2023-04-05 20:26:10.688,2023-04-05 20:26:46.73,
norway22118,Inheritance,Coding,inheritance_1,1,1,1,1,1173,2023-04-05 20:26:57.428,2023-04-05 20:28:17.008,
norway22118,Inheritance,Coding,inheritance_2,1,1,1,1,1174,2023-04-05 20:28:17.172,2023-04-05 20:29:07.034,
norway22155,Boolean Expressions,Coding,check_start_end_character,1,1,1,1,1175,2023-04-05 21:07:56.404,2023-04-05 21:08:10.526,
norway22155,Boolean Expressions,Coding,love6,1,2,0.5,"0,1",1176,2023-04-05 21:08:25.357,2023-04-05 21:10:21.242,
norway22155,Boolean Expressions,Coding,is_special,0,17,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1177,2023-04-05 21:10:22.097,#N/A,
norway22155,Boolean Expressions,Coding,squirrel_play,1,1,1,1,1178,2023-04-05 21:19:04.829,2023-04-05 21:19:23.377,
